review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
2,4,"생각한거보다 너무작고 수납공간동 부족하고 넘무거워요 ㅜㅜ
그냥 이쁘기만 하네요 잘모셔두고 있네요 아주 실용적이진 않습니다",sky9****,20.09.21.,7,화장대,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,와이프도 잘골랐다고.. 마음에 든다고 하네요!!! 높이때문에 고민이 많았었는데.. 배송도 빠르고.. 감사합니다!!,love****,21.03.24.,8,화장대,침실가구
,,,,,,,
2,5,"완제품으로 안전하게 잘 포장되어 배달이 오네요/따로 할것 하나없이 꺼내서 바루~
집 안 어느곳이던 놓는곳이 자기 자리네요~
지금은 거실 쇼파옆에 간단한 물건 수납과
제 취미 실뜨기 소품들을 두고 있네요~
딱 좋아요~
베란다 화초들 옆에 두고 화분두는것두 이쁠것 같아요~",chae****,21.02.07.,8,화장대,침실가구
,,,,,,,
3,5,사진과 자세한설명도 해주시고~예쁘고 멋스러워요~안쪽에는 모자 보관도하고 장식장으로 쓰면 좋을것 같아요~,ssmd****,21.03.10.,8,화장대,침실가구
,,,,,,,
4,5,감사합니다 잘 쓸께요 번창하세요 ㅎㅎ,god8****,21.02.22.,8,화장대,침실가구
,,,,,,,
5,4,"배송부분을많이걱정했습니다
만족합니다
 사진그대로보내주셨서감사합니다
좋은상품 많이올려주세요",sbon****,21.03.05.,8,화장대,침실가구
,,,,,,,
6,5,무겁지도 않고 디자인 아주 맘에 들어요 공간을 많이 차지하지 않고요 가벼워서 이동도 넘 쉬워요 다만 배송중에 마구 다뤘는지 박스와 안에 스치로폼이 구멍이 나서 귀퉁이가 좀 떨어져 나갔어요 그래도 만족합니다,soph****,21.01.15.,8,화장대,침실가구
,,,,,,,
7,5,맘에 들어요~~사은품도 예쁜걸로 주셨어요!!잘 사용할께요♡♡,hani****,21.01.28.,8,화장대,침실가구
,,,,,,,
8,5,"배송도 정말 빠르고 
너무 친절하세요 ^^ 
그리고 예쁩니다!",god8****,21.01.14.,8,화장대,침실가구
,,,,,,,
9,5,맘속으로 여행을떠나봅미다.멋스럽구 단단히보이구여.그치만 가벼워서 더맘에들어요.뽀대지대루입니다.선물하나해야겟어요ㅎ,zhdt****,20.12.24.,8,화장대,침실가구
,,,,,,,
10,5,"화면으로 보는 것보다 실물이 더 예뻐요~
손편지도 감동~~~
감사합니다^^",gks0****,21.01.07.,8,화장대,침실가구
,,,,,,,
11,5,"디자인은 정말 나무랄때없이 너무 이쁩니다.
생각한만큼 튼튼해보이지않아 조금 걱정은 되지만 가벼워서 요기조기 위치 바꿔가며 꾸미는 재미가 있을듯해요^^
제 기준에 나뭇결이 사알짝 거친듯하고색도 조금 연한듯해서 사용하다 오일마감할까 생각중입니다.
예쁜아이 데려올수있어 행복해요~
배송도 빠르고 정성스런 손편지와 사은품까지 ~~ 감사해요~^^",soul****,20.11.15.,8,화장대,침실가구
,,,,,,,
12,5,"생각했던만큼 너무 이쁜아이에요..
복도끝 어떤 수납을 놓을까 고민많이 했었는데..
감성있게 잘 고른거 같아요",soso****,20.11.26.,8,화장대,침실가구
,,,,,,,
13,5,이뻐요 이뻐요 ㅈㄴ이뻐요,acto****,21.01.28.,8,화장대,침실가구
,,,,,,,
14,5,보통 가구 구입하믄 스크래치나 어느부분이 쿡들어가는경우도있는데 이제품은 뽁뽁이에 스티로폼에..넘  감동적으로 포장을해주셔서 흠   하나없이 깨끗 하게 도착했어요 품절이라 귀찮게  언제들어오냐고 문의드려도 친절하게답주시고  평생고객하고싶어요  번창하세요^^ 또  구매하러올께요~~~,djaj****,20.11.21.,8,화장대,침실가구
,,,,,,,
15,5,"집에놓으니작아서큰사이즈로바꿨어요
구매참고하셔요^^",nani****,20.11.14.,8,화장대,침실가구
,,,,,,,
16,5,"생각보다 사이즈도 크고 귀여워요
나무 냄새도 나지않고 판매자님 상품 상태 사진보내주셔서 확인후 발송되니 만족합니다
오래기다린 보람이 있어요
보내주신 사은품 잘 쓰겠습니다",chio****,20.10.15.,8,화장대,침실가구
,,,,,,,
17,5,예쁘고 수납 충분합니다. 저렴한 가격에 잘 샀어요!,aktp****,20.10.27.,8,화장대,침실가구
,,,,,,,
18,5,특이하고 안에 수납도 만이할수있고 맘에드네요 큰사이즈도주문하려구요   이뻥용,au27****,20.10.21.,8,화장대,침실가구
,,,,,,,
19,4,화면과 같지만 생각보다 튼튼하지는 않네요.,prim****,20.10.28.,8,화장대,침실가구
,,,,,,,
20,5,판매자분이 친절하게 배송전 물건 사진도 보내주시고 ~ 안내도 완전 친절 ~~ 많이 파세요,tryj****,20.09.06.,8,화장대,침실가구
,,,,,,,
21,1,생각보다 허술하고 단단함이 없어요.고리도 빠져서 왔더라구요.많이 약합니다.환불하고싶으나 귀찮아서 구석에 비치했어요.,glor****,20.09.11.,8,화장대,침실가구
,,,,,,,
22,5,디자인도 너무 예쁘고 마음에 쏙 들었어요,disq****,20.09.16.,8,화장대,침실가구
,,,,,,,
23,5,"일단 디자인이 굿
캐리어 안으로 수납공간도 굿",life****,20.08.30.,8,화장대,침실가구
,,,,,,,
24,5,"배송 신경 써 주셔서 감사합니다
포장도 꼼꼼히 해 주시고 맘에 듭니다
아들이 더 좋아합니다",symi****,20.08.27.,8,화장대,침실가구
,,,,,,,
25,5,"나무냄새도 너무좋구요~~이런 자연스러운 디자인좋아요 이런비슷한디자인 오프라인매장에서 더 비싼가격에 판매되던데 요기 ""타이밍""♡에서 사길정말 잘한것같아요!!!
자질구레 안쓰는물건들 안에 쏙~넣어놨어요",boom****,20.06.18.,8,화장대,침실가구
,,,,,,,
26,5,무거운 원목은 아니고 가벼운 인테리어용 수납테이블로 보시면 됩니다. 사장님이 친절하셔서 다른 소품들도 구입하고 싶어요^^ 중딩들 화장대로 사용하려고 해여 일단 사진 찍으려고 준비해서 올려봅니다. 저는 마음에 들어요 배송도 하루만에 왔고 검수완료도 문자로 알려주시네요,mone****,20.06.18.,8,화장대,침실가구
,,,,,,,
27,5,너무 예쁩니다. 다만 서랍밑판이 mdf인데 정면에서 아래쪽 목질이 다른게 보이긴 해요.전체적으로 유심히 보지않으면 눈에 띄지않습니다. 서랍은 까만 벨벳이 깔려있고 생각보다 수납장이커서 서랍하나정도 공간이 있다고 보시면 되요. 레이스도일리를 서비스로 넣어주셨는데 굉장히 고급스럽고이쁘네요~저희집이 블랙앤 화이트앤 내추럴이라 분위기맞추기 힘들었는데 굉장히 잘 어울닙니다^^,wind****,20.05.19.,8,화장대,침실가구
,,,,,,,
28,5,"볼때마다 사랑스러운 아이에요~~
정말 탁월한 선택이였어요 ㅎ
보는 사람들마다 이런건 어디서 샀냐며 너무 예쁘다고 한마디씩 해주네요
어떻게 꾸미든 다 잘어울리고 수납공간도 넉넉해서 다용도로 활용하기 정말 좋아요
안사면 후회하고 사면 볼때마다 행복하실거에요~^^",jiyu****,20.06.03.,8,화장대,침실가구
,,,,,,,
29,5,"디자인이 넘 특이하고 예뻐서 선택했구요
수납도 되고~ 넘 만족합니다!!
사장님의 후피드백도 친절하셔서 믿고 구매하셔도 될것같아요~",simm****,20.05.27.,8,화장대,침실가구
,,,,,,,
30,5,"보자마자 너무 예뻐서 구입했어요~상판쪽에 스크래치가 있는 제품이 와서 맘이 좀 아프긴 하지만 사장님이 너무 친절하셔서 요정도는 그냥 패스하기로 했어요
보내주신 손 편지랑 메모도 너무 감사해요~정성이 느껴지는 제품 받은거 같아 기분이 두배로 좋으네용 ㅎ
인테리어로 활용하기에도 너무 예쁘고 화장품 수납하기에도 너무 좋아요~^^",jiyu****,20.05.05.,8,화장대,침실가구
,,,,,,,
31,5,화면보다 더몌뻐요 짱 진짜마음에들어요,youn****,20.06.11.,8,화장대,침실가구
,,,,,,,
32,5,"너무마음에쏙들어용
이전에미용실에  들여놨었는데
마음에들어서 
이사한집에 또 한개들여놨습니당",ilov****,20.06.03.,8,화장대,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,작은거 시켰는데 옆에 수납공간이 딸린게 왔네요. 그래도 잘 사용하고 있어요,heea****,21.04.02.,14,화장대,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,"시몬스 국민프레임 라이트오크 색상 사용중이었는데 화장대랑 색상이 맞춘듯이 잘 어울려서 너무 만족스럽네요
 거울도 커서 좋고 제품 마감도 깔끔해서 잘 고른 것 같습니다 거기에 하부쪽에 다리로 인해 공간이 많이 있어 로봇청소기가 청소하기 수월해서 더 깨끗하게 유지되는 느낌이네요
 디자인  마감 너무 좋고 고민하시는 분들은 추천드립니다",mptp****,21.04.07.,16,화장대,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,수납공간이 넓지는 않지만 디자인을 보고 구매한거라 그 부분에서는 만족합니다.,suji****,20.06.24.,19,화장대,침실가구
,,,,,,,
2,5,"색감이 사진에서 보는거와 동일하고  
튼튼한게 오래 사용할 수 있을거 같아요! 만족합니다.",ch06****,20.03.22.,19,화장대,침실가구
,,,,,,,
3,5,예뻐서 좋아요 가구가 작품같아요,hsoo****,20.03.27.,19,화장대,침실가구
,,,,,,,
4,5,예뻐요 고급스럽고 아주맘에 들어요,hsoo****,20.02.21.,19,화장대,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,"1. 배송 
입고 기다렸다가 바로 주문했고 원하는 날짜에 수령했습니다. 기사님이 친절하게 조립해주시고 가셨어요.

2. 디자인  색
화면에서 본 것과 그대로입니다. 어두운 원목을 사고 싶어서 골랐고 집에 있는 의자랑도 색이 잘 맞아서 좋아여

3. 마감 퀄리티
다른 리뷰에도 있는데  오래 쓸수록 거울 미닫이 부분에 니스칠? 덧칠한게 벗겨질 것 같아요. 거울 왔다갔다하면서 이 부분이 일어나네요

또 다리와 테이블상판 부분에 작은 구멍들이 있습니다. 나무가 패인 듯한 흰 자국이 조그맣게 있엏는데요 이건 기사님이 어쩔 수 없는 부분이라고  어두운 색으로 덧칠해주고 가셨어요. 사용에 지장 없지만 마감이 좀 아쉬웠어요.",hhpp****,21.03.22.,22,화장대,침실가구
,,,,,,,
2,3,"너무 예쁜 화장대를 제가 왜 3점을 줬냐면요..
배송이 늦은건 감안했던 부분이라 괜찮았지만 
배송전 스툴 추가 구매와 배송 날짜에 대한 문의를 여러번 드렸는데 확인 후 연락 주겠다고만 하고 제가 다시 문의하기 전까지 방치 했던것  바쁜가보다 생각하려고 했습니다. 
고객센터와 여러번 통화하며 착불비에 대해 안내 받았으나 배송기사님은 엘베가 없으면 추가요금이 있다며 4만원을 받아가셨으니 참고 하시고요. 
마지막으로 거울 윗 부분의 나무가 벌어진 상태를 확인했고 바로 문의를 했으나 사진 3장과 함께 상세한 내용을 메일로 문의하라고 하시네요... 
보통 교환이나 환불처리는 버튼 하나로 해결되는 일인데 친절히 메일로 보내라고 하셔서 당황스럽습니다. 
3장을 보내라고 하시니 여기저기 파이고 찍힌 부분까지 다 찍어 보내고 전체 맞교환처리를 해야하나 고민이 되네요.
그러나 화장대는 정말 예뻐서 3점을 줄 수 밖에 없었어요.",gucc****,21.03.03.,22,화장대,침실가구
,,,,,,,
3,5,추가상품 스톨불량으로 교환신청 했는데 신속하게 맞교환 해주셨어요.화장대는 한군데 살짝 흠집이 있긴했지만 눈에 잘띄는 곳이 아니라 괜찮아요. 너무너무 앙증맞고 예뻐요. 배송도 빠르게 받았고요. 다만 거울 움직일때 뻑뻑한거 말고는 갠적으로 맘에 들어요.,myye****,21.03.26.,22,화장대,침실가구
,,,,,,,
4,5,사진처럼 이쁘고  거울뒤 수납공간이 넓어서 좋아요! 설치기사님도 당일 오셔서 제가 없었는데도 다설치후 사진찍어보내주시고  좋았습니대!,cog1****,21.03.15.,22,화장대,침실가구
,,,,,,,
5,5,"볼수록 이쁩니다.
진짜 잘 산것 같아요!",gucc****,21.04.04.,22,화장대,침실가구
,,,,,,,
6,4,"우선 진짜 몇달동안 화장대만 검색하고 가격에 디자인까지 싹다 검색하다가 맘에들어서 구매했어요.
집가구가 흰색이랑 밝은 원목색이라서 선택했어요
배송은 적당히 일찍온편이고 일하느라 설치하는건 엄마가 봐주셔서 저는 못봤어요.
실제로보면 좀밝긴한데 다른가구랑 비슷한톤이라서 다해이이었어요 
디자인도 맘에들어요 약간 빈티지한느낌이기도하고 

 근대 마감이 군데군데 눈에띄긴해요 기대한게 커서그런가 그런게 잘보이네요ㅠ 
그리고 서랍이 딱맞는듯 맞지않아요
흠 거울이 미닫이라열심히썻더니 뭔가 벗겨집니다ㅠ 약간 니스가 벗겨지는거같아요 . . . 
저는 뭔가 덧데이거나 좀 마감이좋은줄알아떠니 그냥 나무에 미닫이 있더라고요 허허
그리고 겉니스칠이 골고루 되지않은거같아요ㅠ
라운딩이나 대패질이 고르게 안된거같은데는 약간 울퉁불퉁합니다.  예민한분들은 참고하세요^^",sun5****,21.01.21.,22,화장대,침실가구
,,,,,,,
7,5,설치도 빠르고 비싸긴해도 예쁘고 값을 하눈것 같아요!!!,hue0****,21.03.29.,22,화장대,침실가구
,,,,,,,
8,5,"여기저기 둘러봐도 마음에 드는 제품이 없었는데
이거 보자마자 꽂혀서 품절될까봐 이사 4달 전에 주문했어요.. 지정일에 아침에 바로 받아봤고...
너무예쁘고... 동네방네 자랑하고싶음..색도 너무 고급스럽고.. 수납공간도 은근 깊어요",wywy****,21.03.04.,22,화장대,침실가구
,,,,,,,
9,5,"최소 한달은 걸렸던거같아요 제가 개인사정이 있어서 일주일 뒤로 미뤄서 받았지만요 ㅎㅎ 화장대는 아담하고 예쁘네요 수납공간은 엄청 넉넉하진않아도 거울 뒤에 공간이 있어서 유용하게 쓸 것 같구요 ㅎㅎ 
나무자체에서는 그렇게 냄새가 심하지않아서 하루이틀 정도면 다빠지고요 ㅎㅎ 의자가 같이 세트로 판매되면 좋겠지만 품절이어서 좀 아쉽네요",chlt****,21.02.15.,22,화장대,침실가구
,,,,,,,
10,5,"너무 만족합니다
디자인도 실용성도 좋네요",jieu****,21.04.07.,22,화장대,침실가구
,,,,,,,
11,5,처음에 냄새가 좀 나긴 했는데 일주일만에 빠졌고 디자인이 아주이쁘고 튼튼해여,hazz****,21.03.11.,22,화장대,침실가구
,,,,,,,
12,5,"2주간 화장대 찾아 삼만리였는데 드디어.. 맘이드는제품 선택했네요
클래식한데 깔끔하고 고퀄느낌..  다만 서랍이 바퀴없는게아쉅긴해요",gdeu****,21.03.06.,22,화장대,침실가구
,,,,,,,
13,5,"다 좋아요
예쁘구 수납력도 괜찮고
다만 먼지가 잘 쌓임",japa****,21.03.17.,22,화장대,침실가구
,,,,,,,
14,4,"화장대는 너무 예쁘고 사진처럼 예뻐요.
근데 배송은 정말 느려요!
1달하고 3일 기다렸어요.
배송만 가구인점 생각해서라도 2주정도면 좋을꺼같아요.
그래도 배송기사님도 친절하시고 설치도 조심조심 잘해주셨어요.",jing****,21.02.19.,22,화장대,침실가구
