review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
43,5,책상밑에 아슬아슬하게 넣었어요!! 걱정보다 조립이 간단했어요!! 디자인이 예뻐서 모든게 용서됩니다!! 너무 만족스러워요!!,zmcj****,21.01.08.,10,서랍장,침실가구
,,,,,,,
44,4,"깔끔하네요......
조립이 어려웠어요...",hana****,21.02.22.,10,서랍장,침실가구
,,,,,,,
45,5,"무난하고 깔끔해요
이런재질일줄 모르고 사서 조금 당황했는데 그래도 웬만한 수납다 되고 만족합니다",siji****,21.02.09.,10,서랍장,침실가구
,,,,,,,
46,5,"완성~~~!!
만들기도 쉽고 깔끔하고 좋아요~~~",nuke****,21.01.22.,10,서랍장,침실가구
,,,,,,,
47,4,큰애방에 몇년전 구입후 사용했는데 좋아서 동생도 새로 구입했어요. 설치 동영상 유튜브검색해서 한번보고 했는데 서랍이 자꾸 열면 떨어져서 검색해보니 안쪽으로 걸리게할 수 있더군요. 그거해주니까 안떨어져 완전 만족합니다.,tial****,20.12.31.,10,서랍장,침실가구
,,,,,,,
48,5,서랍 접는 거 나름대로 할만하고 조립 다 하고나니 튼튼해서 좋아요,hart****,21.01.16.,10,서랍장,침실가구
,,,,,,,
49,4,조립하기 쉬워요...,met0****,21.02.16.,10,서랍장,침실가구
,,,,,,,
50,5,조립하기 어려웠지만 조립 하니까 너무 좋습니다,tman****,21.02.07.,10,서랍장,침실가구
,,,,,,,
51,5,"너무마음에들어요
아직은비싼것보다 가성비좋은걸찾다가 구매했는데 좋아요^^",hasu****,21.01.12.,10,서랍장,침실가구
,,,,,,,
52,4,5단서랍장을 주문했는데 4.1단이왔어요 반품하려다가 그냥씁니다. 조립도 설명서보다 유투브가 더 빠르네요 상품은 가격대비 만족해요 2개1시간걸렸네요,hj10****,21.01.22.,10,서랍장,침실가구
,,,,,,,
53,5,가성비 좋아요 예쁘구요,4264****,21.01.21.,10,서랍장,침실가구
,,,,,,,
54,5,만드는거 재밌고 ㅋㅋ엄청 쉬워요,mfrj****,21.01.16.,10,서랍장,침실가구
,,,,,,,
55,5,완전 쌩한 화이트가 아니라서 더 예쁜 것 같아요! 두개 구매해서 두개 함께 조립하는데 한시간정도 걸렸어요! 설명 보니까 쉽던데 어렵다고 하시는분들은 그림을 제대로 안 보시는듯..?,only****,20.12.25.,10,서랍장,침실가구
,,,,,,,
56,5,크기가 작아서 구석에 수납함으로 넣기 딱이에요 굳,nnn9****,21.01.11.,10,서랍장,침실가구
,,,,,,,
57,4,조립이 진짜진자 힘들고 어렵습니다. 힘 안좋으신분들은 더 힘들것같아요. 그리고 제품이 견고하지않아요. 조립 꿀팁 드리자면 네이버에 마켓비 서랍장 조립 이라고 치시면 다른사람들 하는 영상있으니까 참고하세요,ayun****,21.01.07.,10,서랍장,침실가구
,,,,,,,
58,5,사이즈 딱 좋아요~,tens****,21.02.06.,10,서랍장,침실가구
,,,,,,,
59,3,배송 빨라요~ 그런데 판에 연필자국이 여러군데 있었고 파란색으로 색이 좀 변한부분이 있었음..,gyth****,20.12.30.,10,서랍장,침실가구
,,,,,,,
60,5,깔끔하니 예뻐요 책상서랍으로 좋아요,ask9****,21.01.01.,10,서랍장,침실가구
,,,,,,,
61,5,"잘받았습니다 
잘쓰겠습니다 
재구매입니다 
즐판하세요",jnen****,21.01.06.,10,서랍장,침실가구
,,,,,,,
62,4,좋습니다ㅡ조립도했어요,khl5****,21.01.11.,10,서랍장,침실가구
,,,,,,,
63,3,배송은 빨라요~ 상품은 너무 힘이 없네요... 서랍들이 한쪽으로 다 기울어요... 기존꺼는 견고했는데 ...,bj01****,20.12.23.,10,서랍장,침실가구
,,,,,,,
64,4,가성비좋아요 만족해서 하나더구입했는데 그건불량이였어요 ㅜㅜ,whdm****,20.12.27.,10,서랍장,침실가구
,,,,,,,
65,5,간단한 조립 빠른 배송,hoci****,21.01.25.,10,서랍장,침실가구
,,,,,,,
66,5,깔끔하고 조립도 그렇게 어렵지않네요. 역시 가성비 꿏템입니다,yena****,20.12.20.,10,서랍장,침실가구
,,,,,,,
67,5,튼튼하구 아주 잘 쓰고있슴당,1100****,21.01.22.,10,서랍장,침실가구
,,,,,,,
68,5,"여자혼자 조립하는데 50분정도 걸린것같애요. (이런거 못하는편) 
쉽고 제품도 만족스럽고 너무 좋네요!!",ehdg****,20.12.15.,10,서랍장,침실가구
,,,,,,,
69,5,"가격대비 넘 좋네요^^
조립할때 첨엔 헷갈리던데 차근차근하니 완성해서 정리하고 있네요",ddor****,20.12.14.,10,서랍장,침실가구
,,,,,,,
70,5,"감사합니다 잘쓰겠습니다 
조립도 간단하고 아주좋습니다",jnen****,20.12.15.,10,서랍장,침실가구
,,,,,,,
71,5,재구매 했습니다 ! 배송도 빨라용,thda****,20.12.23.,10,서랍장,침실가구
,,,,,,,
72,2,부속품이 얇아 휘어지고  조립이라고 하기엔  좀 종이접기....생각이 났어요. 마켓비는 디자인면이 우수한편이나  제품을 실제로 만나니  많이 불편했습니다. 조립을 기대하며 시작해 버렸으니  그냥 씁니다. 서랍도 몇번이나 앞으로 떨어졌네요. 아들이 쓰면서요,capo****,20.12.20.,10,서랍장,침실가구
,,,,,,,
73,4,조립도 간단하고 쉽네요 네임택은 잘 빠져서 양면으로 고정했어요,silo****,20.12.13.,10,서랍장,침실가구
,,,,,,,
74,5,뚜껑이찌그러져있었어요   ,cfat****,20.12.12.,10,서랍장,침실가구
,,,,,,,
75,5,깔끔하고 좋아용 굿굿,5979****,20.12.24.,10,서랍장,침실가구
,,,,,,,
76,5,와 진짜 오른쪽 왼쪽 신경써서 조립하세요 다 해놨다가 반대로 해서 처음부터 다시 해서 시간 엄청 걸렸어요 ㅠㅠㅠ 글 정보에 헷갈리는거 있으니까 꼭 참고하세요 ! 다 조립하니까 이 가격에 좋네요 ㅎㅎ,rlaw****,20.12.01.,10,서랍장,침실가구
,,,,,,,
77,5,조립하기가 좀 빡세긴한데 ㅠㅠ 제품은 가격대비 젛아요<,miss****,20.12.14.,10,서랍장,침실가구
,,,,,,,
78,5,조립도 어렵지 않고 바퀴 안달을거면 공구도 필요 없네요 장갑은 꼭 끼고 조립 해야될것 같아요,hera****,20.11.28.,10,서랍장,침실가구
,,,,,,,
79,5,수납공간이 많아졌어요. 조립할때 왼쪽오른쪽 꼭 보고하세요.,desi****,20.12.10.,10,서랍장,침실가구
,,,,,,,
80,5,조립하기도쉽고좋아요,kang****,21.01.07.,10,서랍장,침실가구
,,,,,,,
81,5,설명서가 좀 불친절해서 아쉬웠는데 물건은 만족합니다,rudd****,20.12.11.,10,서랍장,침실가구
,,,,,,,
82,4,조립하느라 손아파서 혼났지만 확싱히 튼튼하고 좋은거 같아요 간단히 수납하기 좋아여,sang****,20.12.16.,10,서랍장,침실가구
,,,,,,,
83,4,설명서로는 조금 부족해서 다른 분 블로그 보면서 했어요! 가격대비 만족입니다,hiy6****,20.12.19.,10,서랍장,침실가구
,,,,,,,
84,5,"저번에샀는데 좋아서 또샀어용 ㅎㅎ
저혼자서 한 3~40분 걸린거같아용",jin9****,20.12.04.,10,서랍장,침실가구
,,,,,,,
85,5,아주 좋습니다. 만족합니다.,qwas****,21.01.02.,10,서랍장,침실가구
,,,,,,,
86,4,처음엔 조립을 어떻게 하나??  걱정스러웠는데 생각보다 쉬웠어요 아이도 같이 조립하면서 책성서랍에 만적합니다. 상단뚜껑뒷부분이 찌그러져왔는데 뒷부분이라 보이지 않아 그냥 사용해요~ 그래서 별하나 뺐습니다,rudt****,20.12.07.,10,서랍장,침실가구
,,,,,,,
87,5,"아들기숙사에서 사용하는데 튼튼하니 좋을것같네요~
번창하세요~",mela****,20.12.18.,10,서랍장,침실가구
,,,,,,,
88,5,배송 완전 빨라요?? 서랍장 깨끗하게 아주 잘왔습니다^^ 감사합니다 ~,suhy****,20.11.27.,10,서랍장,침실가구
,,,,,,,
89,5,혼자조립하기두좋고 다하고나니까 너무좋아요 ㅎㅎ 조금 베이지한방울섞인 화이트가타요 ㅎㅎ,jin9****,20.11.21.,10,서랍장,침실가구
,,,,,,,
90,3,"책상 밑에 아주 딱이에요! 깔끔한 화이트 추천합니다!
두 번째 시키는데 이번꺼는 서랍이 좀 삐뚤삐뚤 한 게 왔네요; 사용에는 문제 없으니 그냥 쓰는거죠 뭐",cyw1****,20.11.12.,10,서랍장,침실가구
,,,,,,,
91,3,"조립힝들어요
제잘못이겠지만요",huo9****,20.12.23.,10,서랍장,침실가구
,,,,,,,
92,5,조립하기도 편하고 괜첞네요,mujy****,20.12.21.,10,서랍장,침실가구
,,,,,,,
93,5,가격대비 아주 좋아요! 배송도 빠르고 조립하기도 정말 쉬웠습니다,bonn****,20.11.17.,10,서랍장,침실가구
,,,,,,,
94,5,매끈한 블랙이 아주 이쁘고 맘에 듭니다 대만족이예요~,1100****,20.12.14.,10,서랍장,침실가구
,,,,,,,
95,4,포장이 깔끔하게 되어 왔으며 여자 혼자서 쉽게 조립가능함. 완성된 제품도 꽤 튼튼해보임.,sk16****,20.12.05.,10,서랍장,침실가구
,,,,,,,
96,4,가벼운데 조립이 너무 어려워요ㅜ,tjgk****,20.12.16.,10,서랍장,침실가구
,,,,,,,
97,4,내구성을 포기하고 가성비로 딱입니다. 캐주얼해요!!,lwh0****,20.11.19.,10,서랍장,침실가구
,,,,,,,
98,5,조립이 싑지 않았지만 실용적입니다. 아주 좋아요,prot****,20.11.18.,10,서랍장,침실가구
,,,,,,,
99,4,사용하기 편하고 잘 사용하고 있어요,grb1****,20.12.14.,10,서랍장,침실가구
,,,,,,,
100,4,조립은 집에오니 동생이 다해놔서 난이도는 모르겠으나 사용하기 나쁘지 않습니다 그러나 라벨부분 손톱 걸려서 다칠수 있으니 약간의 주의가 필요합니다,tnru****,20.11.28.,10,서랍장,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,"고민 많이 했는데 와이드랑 같이 주문했어요
색상은 화면그대로에요 많이 어두워요
조금만 더 밝았음 했으나 고급스럽긴해요
냄새는 조금 나는데 금방빠질것 같구요
수납은 진짜 많이 될것 같아요~~
배송 진짜 빨라요~~
어제 주문했는데 오늘 저녁 7시에 왔어요
거울은 고정이 아니고 거치형이라 아이가 있는집은 조금 위험할 수 있습니다 참고하세요",hwlo****,21.03.23.,11,서랍장,침실가구
,,,,,,,
2,5,"빠른안전배송 친절한 설명 너무 맘에 들었으며
춘천 매장도 넓고 많은 가구를 직접보고 설명듣고 만족스러웠어요
다른가구점들은 인터넷설명 참고하고 궁금하면 얘기하라고하는데..",kimh****,21.03.29.,11,서랍장,침실가구
,,,,,,,
3,5,디자인도 세련되고 아이가 맘에들어하네요,bloo****,21.04.01.,11,서랍장,침실가구
,,,,,,,
4,5,견고하고 수납공간도 넓고 색상모두 만족합니다,djaw****,21.03.24.,11,서랍장,침실가구
,,,,,,,
5,5,"화면과 똑같네요
무겁긴하지만 단단하고 오래 쓸수있을거같아요",djaw****,21.03.24.,11,서랍장,침실가구
,,,,,,,
6,5,깔끔하고 넉넉한수납공간이 맘에쏙들어요 :),hsie****,21.03.20.,11,서랍장,침실가구
,,,,,,,
7,5,"배송은 정말 빠릅니다.
실물은 사진하고 똑같아요. 서랍이 깊어서 좋아요. 수납이 많이 될 것 같아요. ^^",seoa****,21.03.06.,11,서랍장,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,좋습니다.정말 비교많이하고 고민하고 오래걸려 구매했는데 튼튼하고 좋아요.다만 제가 키가작아 밑에 다리부분이 높게되있어 조금 아주조금 불편하지만 대체로 만족합니다,jin1****,21.03.24.,12,서랍장,침실가구
,,,,,,,
2,5,"만족합니다
뒷판 마감이 아주 백프로는 아니지만
전체적으로 깔끔하고
나무도 맘에 들어요 
감사합니다",ji14****,21.04.05.,12,서랍장,침실가구
,,,,,,,
3,5,제 키에도 딱이고 수납이 넉넉합니다! 만족이에요,kimh****,21.04.07.,12,서랍장,침실가구
,,,,,,,
4,5,"65세인데요^^세번서랍장사용해봤는데요
보르네오 규수방 (예쁘긴한테 가격2배엄청약해요)이번서랍장
그중에 최고로 튼튼합니다.서랍및받침목도단단하고 볼레일도고급이네요.
옆판도원목이고 서랍속도깊고 서랍밑판도튼튼합니다.서랍빼고 운반 했는데 무겁긴무겁습니다^^색상도 아주멋진색이네요.무엇보다.튼튼해서 아주만족입니다.",cani****,21.02.22.,12,서랍장,침실가구
,,,,,,,
5,5,"고민했는데 너무 만족스럽습니다
서랍도 부드럽게 잘열리고 공간도 넉넉합니다",good****,21.04.04.,12,서랍장,침실가구
,,,,,,,
6,5,"예상한것보다 배송이 빨랐어요
서랍도 깊고 나무결도 괜찮네요
아기옷장으로 쓰려고산건데 수납이 많이 되어서 좋아요
그리고 제일 좋았던건 냄새가 안난다는거였어요!
친구랑 같이 있을때 배송이 왔는데 마음에 든다고 같은거 시킨다고 하더라고요",pres****,21.03.03.,12,서랍장,침실가구
,,,,,,,
7,5,넉넉해서 많은 옷 수납이 가능합니다! 받았는데 이상한 가구냄새도 안나고 좋습니다~,clfh****,21.03.20.,12,서랍장,침실가구
,,,,,,,
8,4,튼튼해보입니다 수납이 잘될것같습니다 냄새가 나서 이틀째 서랍열어놨습니다 빨리 냄새가 빠졌으면 좋겠습니다,mewl****,21.04.03.,12,서랍장,침실가구
,,,,,,,
9,5,"소피아 고무나무 원목 5단 서랍장이랑 소피아 고무나무 원목 1200 와이드 넓은 서랍장 요렇게 두개 샀는데  와이드 서랍장 리뷰를 너무 정성스럽게 썼더니 진이 약간 빠졌어요ㅋㅋ 하지만.. 판매자분들 신나시라고.. 글고 보시는 분들 도움되시라고 하나 더 적어봅니다 :-)

요건 큰 방에 두고 옷서랍으로 쓰려고 샀어요. 벽지 색 밝아서 그런지 찰떡같이 색이 잘 어울리는데  사실 어두워도 예쁠거 같아요ㅎㅎㅎ

옷서랍은 서랍 깊이 엄청 중요한거 아시죠.. 진짜 서랍장 구경 엄청 오래 했거든요. 오늘의집 눈팅 단골임. 근데 보통 서랍장이 슈퍼 가성비 생각하면서 '아 이거 괜찮은데 살까' 싶어서 보면 깊이가 엄청.. 후드티 하나 개서 넣으면 꽉 찰 사이즈.. 아니 후드티 들어갈지 말지 모르겠는 그런 사이즈.. 저만 그런 경험 있는거 아니죠.

암튼 근데 요거는 겨울옷 낙낙하게 집어넣을 수 있어요!!!
이참에 옷정리 싹 해서 안입는 옷 버리고 서랍좀 넉넉히 사용해보려구요.
진짜 사이즈 최고 맘에 들어요 :D",wend****,21.01.13.,12,서랍장,침실가구
,,,,,,,
10,4,배송이 좀 느리지만 크고 좋아요,pash****,21.03.17.,12,서랍장,침실가구
,,,,,,,
11,5,주문하고서 그 다음날 배송이 온다는 기사님의 전화를 받고 주문제작상품인데 어떻게 하루만에 오지?!.. 혹시 반품제품을 보내주는건 아닌가?!..라는 의구심이 들어 판매자분께 문의글을드렸었는데 일주일마다 여러개를 제작후 판매하고 그래서 타사 다른제품들보다 좀 더 낮은 가격대에 살 수 있는거라는 답변을 듣고 그런거였구나~! 안심이 되었습니다.   다음날 서랍장을 받고 기사님께서 원하는 위치에 배치시켜주시고 쓰레기처리하시는동안 서랍문도 잘 열리고 닫히는지 어디 까진곳이나 스크래치난곳은 없는지 등등 살펴보니 아무이상없었고 원목답게 아주 묵직하고 튼튼했습니다.   내부서랍 깊이나 높이가 짧고 낮아서 옷이 몇장 안들어가면 어쩌나했는데  옷들이 다 들어가고 아주 좋습니다~   정말 튼튼 그 자체의 서랍장이예요~   잘쓰겠습니다~(의심했던 부분 깊이 사과드립니다 사장님!..  앞으로도 튼튼한제품 많이 만들어주시고 번창하세요~~~^^),rlat****,21.01.23.,12,서랍장,침실가구
,,,,,,,
12,5,방이 정리가 안되어 서랍장을 한달동안 이리저리 알아보다가 알게 되었어요~ 원목이라도 레일없는 디자인도 많은데 열고 닫기 편하고 깊어 많이 들어갑니다.원목이라 역시 향이 다르구요!! 두개의 서랍장을 사길 정~~말 잘했네요! 완전 예뻐요♡♡ 색도 진하거나 연하지 않은 나무색이구요. 셋뚜셋뚜??남편도 보더니 와우~ 이사한 것 같다고ㅋㅋㅋ 완전 만족해요~~ 배송기사님도 친절하시고 혼자 무거우실텐데 웃으시며 말씀해주셨어요~가격대가 있어서 받기전까지 걱정했는데 왠걸요ㅋ 잘 사용할게요~감사해요^^.,mjeo****,21.01.23.,12,서랍장,침실가구
